AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2001","38087","Estimated","Estimated using previous year's AADF on this link","North East","Northumberland","A1167","PA","399400","654000","A6105","A1","1.30",".81000000000000000","52","47","7505","206","1069","104","10","5","9","7","0","135","8962"
"2001","38123","Estimated","Estimated using previous year's AADF on this link","North East","Durham","A177","PA","436510","528000","LA Boundary","A689","3.50","2.17000000000000000","0","50","7926","112","1040","217","38","50","43","43","39","430","9558"
"2001","38218","Counted","Manual count","North East","Northumberland","A1061","PA","430080","578710","A192","B1523","2.30","1.43000000000000000","119","189","15298","66","1617","154","30","30","19","37","21","291","17461"
"2001","38221","Counted","Manual count","North East","Gateshead","A695","PA","419308","563519","B6317 Bridge St","A695 spur to A191","1.70","1.06000000000000000","33","153","29637","455","4264","997","200","286","59","218","249","2009","36518"
"2001","38223","Counted","Manual count","North East","Durham","A1086","PA","443000","542292","Stephenson Rd","B1283","1.10",".68000000000000000","28","34","6955","143","1021","144","18","9","9","11","12","203","8356"
"2001","38291","Estimated","Estimated using previous year's AADF on this link","North East","Darlington","A66","TA","430000","512398","A167","A67","5.30","3.29000000000000000","9","140","13952","54","1835","441","98","113","94","346","278","1370","17351"
"2001","38340","Estimated","Estimated using previous year's AADF on this link","North East","Newcastle upon Tyne","A189","PA","424200","563690","Scotswood Rd","A186 Westmorland Rd",".30",".19000000000000000","80","206","19612","121","2457","329","24","33","46","31","32","495","22891"
"2001","38341","Counted","Manual count","North East","Stockton-on-Tees","A1046","PA","450246","521445","A178","A178",".50",".31000000000000000","36","6","555","53","86","18","2","3","1","29","30","83","783"
"2001","38513","Estimated","Estimated using previous year's AADF on this link","North East","Northumberland","A189","PA","429530","588500","A197","A197",".40",".25000000000000000","38","134","11728","137","1409","272","37","151","20","60","32","572","13980"
"2001","38550","Estimated","Estimated using previous year's AADF on this link","North East","North Tyneside","A19","TA","423460","574550","A1","A1068",".80",".50000000000000000","3","145","27731","333","3548","795","101","193","149","382","260","1880","33637"
"2001","38588","Estimated","Estimated using previous year's AADF on this link","North East","Newcastle upon Tyne","A69","TA","415000","567675","LA Boundary","A6085","1.10",".68000000000000000","3","80","25733","135","2557","981","225","205","177","416","432","2436","30941"
"2001","38720","Counted","Manual count","North East","Newcastle upon Tyne","A1","TA","422700","570000","Kingston Park Rd roundabout","A1056 North Brunton","2.40","1.49000000000000000","1","373","55053","234","7184","1730","247","335","344","805","591","4052","66896"
"2001","38737","Counted","Manual count","North East","Newcastle upon Tyne","A696","TA","420000","568950","LA Boundary","slips from Newbiggin Rd (east)","4.00","2.49000000000000000","0","34","19816","122","1430","337","36","61","29","92","84","639","22041"
"2001","46061","Counted","Manual count","North East","Gateshead","A194","TM","430600","560600","A194","LA Boundary","1.40",".87000000000000000","0","146","19054","77","2920","936","160","153","213","429","309","2200","24397"
"2001","46062","Counted","Manual count","North East","Durham","A1","TM","430100","543500","61/A688 / A177 Durham","62/A690","7.40","4.60000000000000000","0","151","42413","351","6562","2390","399","528","709","1989","1513","7528","57005"
"2001","46073","Counted","Manual count","North East","Newcastle upon Tyne","A167","PM","425350","564830","A193","A187","1.00",".62000000000000000","0","328","61942","368","6477","1014","74","113","76","114","82","1473","70588"
"2001","46090","Estimated","Estimated using previous year's AADF on this link","North East","North Tyneside","A19","TA","433060","566900","A187","A193","1.20",".75000000000000000","9","216","18181","123","3177","675","122","252","130","187","234","1600","23297"
"2001","46093","Counted","Manual count","North East","Northumberland","A1167","PA","399500","652780","A698","A1167 Marygate",".60",".37000000000000000","41","83","12536","552","1513","220","26","3","14","11","12","286","14970"
"2001","46240","Counted","Manual count","North East","Stockton-on-Tees","A19","TA","444900","510000","A67","LA Boundary","5.90","3.67000000000000000","14","77","22977","92","2903","1434","160","168","511","1505","1364","5142","31191"
"2001","46241","Counted","Dependent on a neighbouring counted link","North East","Stockton-on-Tees","A19","TA","447300","520000","LA Boundary","A1046","1.20",".75000000000000000","0","384","67640","254","9805","2926","573","470","626","1910","1586","8091","86174"
"2001","46242","Counted","Manual count","North East","Durham","A19","TA","441175","545300","A182","A690","3.20","1.99000000000000000","0","167","37068","339","6580","1644","242","287","421","963","756","4313","48467"
"2001","46243","Counted","Manual count","North East","Sunderland","A19","TA","434400","559400","A1231","LA Boundary","2.40","1.49000000000000000","1","365","40648","118","5556","1457","169","266","223","491","453","3059","49746"
"2001","46641","Counted","Manual count","North East","Darlington","A167","PA","429199","514593","B6280","B6279",".20",".12000000000000000","59","291","32213","271","4298","700","55","18","46","56","28","903","37976"
"2001","46642","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A1305","PA","444530","518540","A1130","A135",".30",".19000000000000000","48","96","18381","194","2761","347","145","50","28","33","38","641","22073"
"2001","46643","Counted","Manual count","North East","Middlesbrough","A66","PA","448000","519100","A19","A1032","1.30",".81000000000000000","1","296","56494","602","8576","1843","363","434","270","1233","933","5076","71044"
"2001","46644","Counted","Manual count","North East","Durham","A67","PA","400000","514154","A66","A688","7.90","4.91000000000000000","0","10","1652","27","245","53","4","1","1","5","0","64","1998"
"2001","46645","Estimated","Estimated using previous year's AADF on this link","North East","Stockton-on-Tees","A67","PA","442000","512340","A135","A1044","2.30","1.43000000000000000","102","167","12886","164","1112","234","31","35","22","51","23","396","14725"
"2001","46647","Counted","Manual count","North East","Durham","A68","PA","410000","540700","B6296","A692","9.40","5.84000000000000000","3","33","2754","15","556","147","15","13","17","53","18","263","3621"
"2001","46648","Counted","Manual count","North East","Durham","A68","PA","420000","524300","LA Boundary","Front St","3.80","2.36000000000000000","4","74","4556","14","764","236","41","49","67","134","96","623","6031"
"2001","46650","Counted","Manual count","North East","Newcastle upon Tyne","A191","PA","419900","565000","A1(T)/A69","B1311","1.50",".93000000000000000","85","44","3670","240","494","55","16","4","1","1","5","82","4530"
"2001","46651","Counted","Manual count","North East","Gateshead","A1","TA","423610","561100","A692","A184",".50",".31000000000000000","2","529","89110","443","12356","3088","380","626","495","1156","1122","6867","109305"
"2001","46744","Estimated","Estimated using previous year's AADF on this link","North East","Darlington","A167","PA","428950","520000","Burtree Lane","LA Boundary","3.40","2.11000000000000000","30","139","16596","341","2350","960","213","189","82","218","192","1854","21280"
"2001","46750","Estimated","Estimated using previous year's AADF on this link","North East","Redcar and Cleveland","A171","PA","453340","517000","A174(T)","LA Boundary",".80",".50000000000000000","60","83","13278","324","1010","273","31","13","11","13","3","344","15039"
"2001","46752","Estimated","Estimated using previous year's AADF on this link","North East","Middlesbrough","A172","PA","452200","515000","A1043","A174","2.60","1.62000000000000000","100","167","19738","459","1590","409","53","16","28","50","56","612","22566"
"2001","46754","Counted","Manual count","North East","Redcar and Cleveland","A174","PA","460000","522070","A1042 roundabout","A1085 roundabout","5.50","3.42000000000000000","13","127","21248","129","2016","415","65","105","34","61","34","714","24234"
"2001","46758","Counted","Manual count","North East","Hartlepool","A178","PA","452000","531220","Elizabeth Way, Seaton Carew","A689 Hartlepool","4.30","2.67000000000000000","17","71","8590","108","896","140","22","33","2","5","2","204","9869"
"2001","46760","Counted","Manual count","North East","Durham","A181","PA","435000","539400","B1283","A19(T)","12.30","7.64000000000000000","0","30","7842","71","973","155","39","47","37","28","29","335","9251"
"2001","46763","Counted","Manual count","North East","Sunderland","A183","PA","433000","553400","A182","ROSE STREET WEST","1.00",".62000000000000000","47","80","13912","196","1615","465","65","73","34","35","47","719","16522"
"2001","46764","Estimated","Estimated using previous year's AADF on this link","North East","Gateshead","A185","PA","430000","562530","A184","LA Boundary","1.70","1.06000000000000000","83","156","8702","295","1134","375","27","16","19","14","16","467","10754"
"2001","46765","Estimated","Estimated using previous year's AADF on this link","North East","North Tyneside","A186","PA","430000","566300","A187","A193",".30",".19000000000000000","38","34","3689","987","505","115","12","28","8","8","15","186","5401"
"2001","46766","Counted","Manual count","North East","North Tyneside","A187","PA","435020","567570","A187 split","A1149","2.30","1.43000000000000000","99","37","8680","155","898","217","37","20","16","18","8","316","10086"
"2001","46767","Counted","Manual count","North East","Northumberland","A189","PA","427160","575000","A19/A1171","A1061","3.90","2.42000000000000000","6","335","27058","155","3777","647","108","243","160","278","171","1607","32932"
"2001","46768","Counted","Manual count","North East","Newcastle upon Tyne","A189","PA","424000","566800","A167","B1318","1.70","1.06000000000000000","63","95","18559","142","1570","150","12","30","5","5","5","207","20573"
"2001","46769","Counted","Manual count","North East","Northumberland","A190","PA","429671","574567","B1322","A192","2.50","1.55000000000000000","70","198","9744","232","1113","215","61","22","9","32","19","358","11645"
"2001","46770","Estimated","Estimated using previous year's AADF on this link","North East","Newcastle upon Tyne","A191","PA","424050","568030","A167","B1318","3.30","2.05000000000000000","92","84","9664","222","776","98","4","1","2","2","4","111","10857"
